-2.175096988677978516e+00,1.999980688095092773e+00,3.546541184186935425e-02,-2.175096988677978516e+00,1.999980688095092773e+00,3.546541184186935425e-02
-2.175096988677978516e+00,1.999980688095092773e+00,3.546541184186935425e-02,-1.677829980850219727e+00,1.989366531372070312e+00,3.546492382884025574e-02
-1.677829980850219727e+00,1.989366531372070312e+00,3.546492382884025574e-02,-1.176396369934082031e+00,1.977545142173767090e+00,3.546653315424919128e-02
-1.176396369934082031e+00,1.977545142173767090e+00,3.546653315424919128e-02,-6.753295660018920898e-01,1.967394471168518066e+00,3.546358272433280945e-02
-6.753295660018920898e-01,1.967394471168518066e+00,3.546358272433280945e-02,-1.751520633697509766e-01,1.957976102828979492e+00,3.546667471528053284e-02
-1.751520633697509766e-01,1.957976102828979492e+00,3.546667471528053284e-02,3.245030045509338379e-01,1.948052883148193359e+00,3.546679764986038208e-02
3.245030045509338379e-01,1.948052883148193359e+00,3.546679764986038208e-02,8.241592645645141602e-01,1.939992904663085938e+00,3.546515852212905884e-02
8.241592645645141602e-01,1.939992904663085938e+00,3.546515852212905884e-02,1.321555137634277344e+00,1.935030460357666016e+00,3.546865284442901611e-02
1.321555137634277344e+00,1.935030460357666016e+00,3.546865284442901611e-02,1.819525837898254395e+00,1.930477142333984375e+00,3.546619042754173279e-02
1.819525837898254395e+00,1.930477142333984375e+00,3.546619042754173279e-02,2.057674407958984375e+00,1.492047667503356934e+00,3.546768799424171448e-02
2.057674407958984375e+00,1.492047667503356934e+00,3.546768799424171448e-02,1.798408389091491699e+00,1.066234588623046875e+00,3.546025604009628296e-02
1.798408389091491699e+00,1.066234588623046875e+00,3.546025604009628296e-02,2.052851676940917969e+00,6.320079565048217773e-01,3.546028584241867065e-02
2.052851676940917969e+00,6.320079565048217773e-01,3.546028584241867065e-02,1.796201109886169434e+00,2.040977478027343750e-01,3.546157479286193848e-02
1.796201109886169434e+00,2.040977478027343750e-01,3.546157479286193848e-02,2.053043603897094727e+00,-2.306944131851196289e-01,3.546238690614700317e-02
2.053043603897094727e+00,-2.306944131851196289e-01,3.546238690614700317e-02,1.796155691146850586e+00,-6.586025953292846680e-01,3.546525165438652039e-02
1.796155691146850586e+00,-6.586025953292846680e-01,3.546525165438652039e-02,2.053805589675903320e+00,-1.094757080078125000e+00,3.546454757452011108e-02
2.053805589675903320e+00,-1.094757080078125000e+00,3.546454757452011108e-02,1.798452019691467285e+00,-1.523321509361267090e+00,3.546198830008506775e-02
1.798452019691467285e+00,-1.523321509361267090e+00,3.546198830008506775e-02,2.055297374725341797e+00,-1.961325407028198242e+00,3.545848280191421509e-02
2.055297374725341797e+00,-1.961325407028198242e+00,3.545848280191421509e-02,1.547522544860839844e+00,-1.962407231330871582e+00,3.546418249607086182e-02
1.547522544860839844e+00,-1.962407231330871582e+00,3.546418249607086182e-02,1.043360233306884766e+00,-1.966735839843750000e+00,3.546643257141113281e-02
1.043360233306884766e+00,-1.966735839843750000e+00,3.546643257141113281e-02,5.406076312065124512e-01,-1.974045395851135254e+00,3.546875715255737305e-02
5.406076312065124512e-01,-1.974045395851135254e+00,3.546875715255737305e-02,3.780797868967056274e-02,-1.977374911308288574e+00,3.546872362494468689e-02
3.780797868967056274e-02,-1.977374911308288574e+00,3.546872362494468689e-02,-4.653291404247283936e-01,-1.983135700225830078e+00,3.546599298715591431e-02
-4.653291404247283936e-01,-1.983135700225830078e+00,3.546599298715591431e-02,-9.685599207878112793e-01,-1.988268375396728516e+00,3.546485677361488342e-02
-9.685599207878112793e-01,-1.988268375396728516e+00,3.546485677361488342e-02,-1.472610116004943848e+00,-1.992513418197631836e+00,3.546619042754173279e-02
-1.472610116004943848e+00,-1.992513418197631836e+00,3.546619042754173279e-02,-1.976022839546203613e+00,-1.996066093444824219e+00,3.546686097979545593e-02
-1.976022839546203613e+00,-1.996066093444824219e+00,3.546686097979545593e-02,-1.719335079193115234e+00,-1.557379722595214844e+00,3.546171262860298157e-02
-1.719335079193115234e+00,-1.557379722595214844e+00,3.546171262860298157e-02,-1.211026191711425781e+00,-1.573633670806884766e+00,3.546127304434776306e-02
-1.211026191711425781e+00,-1.573633670806884766e+00,3.546127304434776306e-02,-7.028743028640747070e-01,-1.578029632568359375e+00,3.546373918652534485e-02
-7.028743028640747070e-01,-1.578029632568359375e+00,3.546373918652534485e-02,-1.942397207021713257e-01,-1.580640316009521484e+00,3.546319156885147095e-02
-1.942397207021713257e-01,-1.580640316009521484e+00,3.546319156885147095e-02,-4.523746967315673828e-01,-1.141593575477600098e+00,3.546763956546783447e-02
-4.523746967315673828e-01,-1.141593575477600098e+00,3.546763956546783447e-02,6.302794069051742554e-02,-1.147532701492309570e+00,3.546463325619697571e-02
6.302794069051742554e-02,-1.147532701492309570e+00,3.546463325619697571e-02,3.096945881843566895e-01,-1.588739395141601562e+00,3.545946627855300903e-02
6.302794069051742554e-02,-1.147532701492309570e+00,3.546463325619697571e-02,-1.933142840862274170e-01,-7.047929763793945312e-01,3.546860069036483765e-02
-1.933142840862274170e-01,-7.047929763793945312e-01,3.546860069036483765e-02,-6.962473392486572266e-01,-7.130644321441650391e-01,3.546757996082305908e-02
-6.962473392486572266e-01,-7.130644321441650391e-01,3.546757996082305908e-02,-9.501557350158691406e-01,-1.150917291641235352e+00,3.546669334173202515e-02
-9.501557350158691406e-01,-1.150917291641235352e+00,3.546669334173202515e-02,-1.455275058746337891e+00,-1.152379631996154785e+00,3.546345978975296021e-02
-1.455275058746337891e+00,-1.152379631996154785e+00,3.546345978975296021e-02,-1.958689928054809570e+00,-1.157987475395202637e+00,3.546456247568130493e-02
-1.958689928054809570e+00,-1.157987475395202637e+00,3.546456247568130493e-02,-1.702218532562255859e+00,-7.185379266738891602e-01,3.546229749917984009e-02
-1.696403741836547852e+00,-7.291690707206726074e-01,3.593385219573974609e-02,-1.186563491821289062e+00,-7.390938997268676758e-01,3.546526655554771423e-02
-1.186563491821289062e+00,-7.390938997268676758e-01,3.546526655554771423e-02,-1.448398232460021973e+00,-3.034377396106719971e-01,3.546502813696861267e-02
-1.448398232460021973e+00,-3.034377396106719971e-01,3.546502813696861267e-02,-9.415330886840820312e-01,-3.192204833030700684e-01,3.546892479062080383e-02
-9.415330886840820312e-01,-3.192204833030700684e-01,3.546892479062080383e-02,-4.401220679283142090e-01,-3.263570666313171387e-01,3.546513617038726807e-02
-4.401220679283142090e-01,-3.263570666313171387e-01,3.546513617038726807e-02,6.364186108112335205e-02,-3.303008079528808594e-01,3.546293452382087708e-02
6.364186108112335205e-02,-3.303008079528808594e-01,3.546293452382087708e-02,5.685074329376220703e-01,-3.324748873710632324e-01,3.546619415283203125e-02
5.685074329376220703e-01,-3.324748873710632324e-01,3.546619415283203125e-02,1.076093673706054688e+00,-3.349381685256958008e-01,3.546447306871414185e-02
1.076093673706054688e+00,-3.349381685256958008e-01,3.546447306871414185e-02,1.584466099739074707e+00,-3.370439708232879639e-01,3.546529263257980347e-02
1.573611974716186523e+00,-2.976289391517639160e-01,3.597909212112426758e-02,1.319762945175170898e+00,1.450434327125549316e-01,3.546199947595596313e-02
1.319762945175170898e+00,1.450434327125549316e-01,3.546199947595596313e-02,8.172885775566101074e-01,1.403689086437225342e-01,3.546550869941711426e-02
8.172885775566101074e-01,1.403689086437225342e-01,3.546550869941711426e-02,3.140221238136291504e-01,1.362488716840744019e-01,3.546759113669395447e-02
3.140221238136291504e-01,1.362488716840744019e-01,3.546759113669395447e-02,-1.899609416723251343e-01,1.314556598663330078e-01,3.546675294637680054e-02
-1.899609416723251343e-01,1.314556598663330078e-01,3.546675294637680054e-02,-6.942718625068664551e-01,1.261022239923477173e-01,3.546685725450515747e-02
-6.942718625068664551e-01,1.261022239923477173e-01,3.546685725450515747e-02,-1.196943163871765137e+00,1.200048774480819702e-01,3.546455129981040955e-02
-1.196943163871765137e+00,1.200048774480819702e-01,3.546455129981040955e-02,-1.700578927993774414e+00,1.152708008885383606e-01,3.546395525336265564e-02
-1.700578927993774414e+00,1.152708008885383606e-01,3.546395525336265564e-02,-1.958170413970947266e+00,-3.254488408565521240e-01,3.546514362096786499e-02
-1.700578927993774414e+00,1.152708008885383606e-01,3.546395525336265564e-02,-1.969380378723144531e+00,5.545643568038940430e-01,3.546503186225891113e-02
